time,motor,target_rad_s,speed_rad_s,wheel_speed_rad_s,commanded_torque_nm,closure_error_m,fold_1_rad,body_x_m,body_y_m
0.060000000000000046,p0_m2,0.0,0.001558539120920897,0.0015249938542764908,-4.654626835069864e-06,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p0_m3,0.0,-0.00030942628914373274,-0.0004724390727613582,6.817010542208948e-07,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p1_m0,-1.768462518491575,-1.030005961441979,-1.1291777638118652,-0.0024264158798709664,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p1_m1,0.0,0.0033395359344053177,0.002884495201959353,-1.0474568215353624e-05,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p1_m2,-0.9590903872559228,-0.5665013030963679,-0.6120963964893461,-0.0012995470537149945,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p1_m3,0.0,0.003959616566082167,0.0033062807747380966,-1.2546443160486563e-05,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p2_m0,0.0,-0.0013390890191464022,-0.0013205981768210603,3.969714668645093e-06,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p2_m1,-1.7706353062199278,-1.0311726182643735,-1.1302528976646364,-0.0024291259391069145,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p2_m2,0.0,0.001278188175237735,0.0009137101429881097,-4.25104216102705e-06,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p2_m3,-0.9597693713400866,-0.566664546611598,-0.6122374908980027,-0.0013009553260981787,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p3_m0,0.9590817747903286,0.5665150789431209,0.6120850275581855,0.0012994850744835803,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p3_m1,-1.7705065337430357,-1.0311443574837256,-1.130216401184259,-0.0024288244075435297,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p3_m2,0.0,0.0023321932560219096,0.0018915843377330576,-7.477156855726908e-06,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.060000000000000046,p3_m3,0.0,-0.002699626714826826,0.010624080295015223,7.72423948325823e-06,1.8857371380005076e-05,0.5627661183803782,-0.0012009580792404538,0.0007222308612926863
0.07000000000000005,p0_m0,-1.1045005815562263,-1.340379628152423,-1.4608313358369691,0.0005935058573064858,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p0_m1,0.6004708989985352,0.7086551084009158,0.7746785633451896,-0.00027037908177267057,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p0_m2,0.0,0.0017760621274254243,0.0017716918986234811,-5.3229102177766034e-06,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p0_m3,0.0,-0.0011193268580065427,-0.001220395508709766,3.268274566638311e-06,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p1_m0,-1.1040504812644432,-1.3403663340897354,-1.4606453209281327,0.0005951645244302878,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p1_m1,0.0,0.002236890427569934,0.0019921302227295227,-6.900335959922495e-06,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p1_m2,-0.6000959663717218,-0.7088308190511171,-0.7748128268045628,0.00027221558012596703,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p1_m3,0.0,0.0022569168461516694,0.0019011685581858606,-7.051203299992961e-06,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p2_m0,0.0,-0.0015917305500080514,-0.0015886350911280375,4.763991565908084e-06,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p2_m1,-1.1045976553494548,-1.340653378909035,-1.461035321795975,0.0005941899304353691,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p2_m2,0.0,0.0001013549926738222,-0.00010383364355944771,-4.747879441795794e-07,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p2_m3,-0.6004703331179998,-0.7086675959812724,-0.7746939363462363,0.0002704199775490269,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p3_m0,0.6000968843227009,0.7088522043602655,0.7748226551738555,-0.0002722826308066607,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p3_m1,-1.1044888197077178,-1.3406610525437503,-1.4609903828725692,0.000594632282352976,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p3_m2,0.0,0.0010419500987444807,0.0007967477395521748,-3.3190368492092003e-06,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.07000000000000005,p3_m3,0.0,-0.0024067247742466827,-0.0013724486375872994,7.358401333768639e-06,1.5434820443807522e-05,0.5484390228054871,-0.0015615520591418367,0.0012039522302580005
0.08000000000000006,p0_m0,0.03385673674001244,-1.855066774603622,-2.033753059082315,0.004983811873306794,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p0_m1,-0.003150904983699354,0.9950993456262778,1.0803343920219068,-0.002638926178232849,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p0_m2,0.0,0.0010454347017716005,0.0007549679010643358,-2.962390013848309e-06,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p0_m3,0.0,0.0049319958083632485,0.008056147938898837,-1.3282101849023543e-05,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p1_m0,0.03439549340133485,-1.8554208029675596,-2.03415149856877,0.004986884255337304,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p1_m1,0.0,0.008742817393457933,0.01216821332325848,-2.42229528861102e-05,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p1_m2,0.0038329140775327786,-0.9957722807783665,-1.0811608665093824,0.002643908489563385,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p1_m3,0.0,0.010783467952835246,0.015172047101884993,-3.012142974891996e-05,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p2_m0,0.0,-0.0005589493259171525,-0.00022736650984285988,1.724619085093087e-06,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p2_m1,0.03413282803955209,-1.8571480184590996,-2.036321758232044,0.004988345735258925,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p2_m2,0.0,0.0053728486714972315,0.00793276599957286,-1.499065204500342e-05,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p2_m3,0.0031620916088581086,-0.9951421706316207,-1.0802463552746153,0.002638998732296174,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p3_m0,-0.0038580789492193845,0.9958336015868188,1.0813652583049065,-0.002644399049895325,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p3_m1,0.03427287783956723,-1.8271848408721008,-1.997643290555756,0.0049371859410738805,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p3_m2,0.0,0.010224773426667048,0.015139716158355257,-2.8177278065859826e-05,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.08000000000000006,p3_m3,0.0,-0.009514532849037473,-0.013345008343267833,2.6516293306894063e-05,1.3614411773445997e-05,0.5319484847572127,-0.001980388489149473,0.0017849244280873314
0.09000000000000007,p0_m0,1.3845742873241769,-5.743117371805718,-6.471710405015832,0.01967647795375762,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p0_m1,-0.6994735650113751,2.9299632746782462,3.295011808384676,-0.010022687750119639,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p0_m2,0.0,-2.3784834791743474,-2.7466265399776466,0.006449657180845541,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p0_m3,0.0,0.019110604297694303,0.020986660686785955,-6.466149397354162e-05,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p1_m0,1.3849761492540142,-4.650082180166088,-5.187414562384747,0.016659396932445135,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p1_m1,0.0,-0.006692369187062771,-0.009792658634504755,2.2127268999511925e-05,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p1_m2,0.6999359153818543,-2.927404228327734,-3.292708765048569,0.010013103881328388,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p1_m3,0.0,0.012310987421821892,0.012167123650333905,-4.037766066615352e-05,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p2_m0,0.0,0.022862975537738014,0.027138465304966927,-7.534259873626433e-05,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p2_m1,1.3852489439799986,-5.73925160536142,-6.466771205732779,0.019667543585583386,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p2_m2,0.0,0.028506632309011515,0.032402473980141594,-9.375780265612224e-05,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p2_m3,0.6994934880284817,-2.9300668080140384,-3.2950865582254583,0.010022905629225223,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p3_m0,-0.6999740841681337,2.927359626835206,3.292652399204756,-0.010013189209304954,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p3_m1,1.3805386368297266,-6.087810549959143,-6.934355417615109,0.020192671093973946,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p3_m2,0.0,0.0032467194098363818,0.0012443597976763573,-1.2097099538334031e-05,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.09000000000000007,p3_m3,0.0,0.007120527795437293,0.010726390028753575,-2.2707412451222635e-05,3.728607101079816e-05,0.48846589324648226,-0.0023253022583504725,0.002414381102946351
0.10000000000000007,p0_m0,4.793156904939646,-7.5840374303374345,-7.903796660155844,0.036596019554696865,7.200481984614141e-05,0.395992237316618,-0.002444120528908047,0.0026765190232420724
